id,vendor_id,pickup_datetime,dropoff_datetime,passenger_count,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,store_and_fwd_flag,trip_duration
id3735532,1,3/13/2016 9:07,3/13/2016 9:33,2,-73.99760437,40.76613998,-73.82639313,40.8734169,N,1537
id2992444,2,3/20/2016 11:07,3/20/2016 11:33,1,-73.98445129,40.73707581,-73.90002441,0,N,1527
id2989677,1,1/3/2016 14:16,1/3/2016 14:32,1,-74.00579071,40.74826431,-73.98260498,40.76769257,N,967
id2337435,1,4/20/2016 19:41,4/20/2016 20:27,1,-73.78229523,40.64477921,-74.00803375,40.71138382,N,2809
id2122353,2,6/15/2016 22:59,6/15/2016 23:28,5,-73.7818985,40.64472198,-73.95595551,40.73006058,N,1722
id2333391,2,2/19/2016 6:54,2/19/2016 7:01,6,-73.96889496,40.76422882,-73.95189667,40.77792358,N,443
id0910530,2,6/18/2016 1:16,6/18/2016 1:25,6,-74.00035858,40.7324295,-73.9810791,40.75926971,N,529
id1122288,2,5/4/2016 13:07,5/4/2016 13:21,1,-73.98603821,0,0,40.73989105,N,845
id0830454,2,3/6/2016 10:51,3/6/2016 11:03,1,0,40.7624321,-73.99019623,40.73046112,N,722
id0666682,2,1/18/2016 15:13,1/18/2016 15:23,5,-73.97416687,40.76422882,-73.98537445,0,N,641
id1241714,1,6/10/2016 19:41,6/10/2016 19:56,2,-73.96235657,40.76337814,-73.98030853,40.75101852,N,900
id1160768,1,2/20/2016 8:02,2/20/2016 8:31,1,-73.97364807,40.75689697,-73.77626801,40.64552307,N,1728
id1040145,2,1/16/2016 12:24,1/16/2016 12:28,1,-73.95812225,40.77590179,-73.96781158,40.76269913,N,297
id2025577,2,2/12/2016 17:26,2/12/2016 17:43,5,-73.98297882,40.73553848,-73.99166107,40.74884033,N,963
id1754826,2,3/9/2016 19:15,3/9/2016 19:35,1,-74.00510406,40.75152206,-73.987854,40.72119141,N,1249
id0350296,2,5/19/2016 15:32,5/19/2016 15:51,1,0,0,-73.97913361,40.75233841,N,1146
id1669353,2,4/5/2016 4:46,4/5/2016 4:50,1,-73.9559021,40.7876091,-73.95437622,40.77820969,N,242
id3645094,1,6/10/2016 12:43,6/10/2016 12:55,3,-73.99126434,0,-73.98339081,40.76434708,N,697
id3099105,2,3/29/2016 18:50,3/29/2016 18:59,5,-73.98921967,40.72123718,-74.00434113,40.72277832,N,588
id0985172,2,3/25/2016 20:19,3/25/2016 20:46,1,-73.94673157,40.77232742,-74.00365448,40.72246552,N,1632
id1325462,2,6/3/2016 17:39,6/3/2016 18:26,1,-74.00379944,40.70777512,-73.98116302,40.76340485,N,2813
id2264386,2,5/1/2016 13:34,5/1/2016 13:39,5,-73.97702789,40.75199127,-73.9775238,40.76125336,N,294
id1184040,1,4/25/2016 6:55,4/25/2016 7:01,2,-73.97415161,40.7797699,-73.97370911,40.76257324,N,347
id0818238,1,4/16/2016 9:10,4/16/2016 9:23,1,0,40.74489212,-74.00187683,40.75583649,N,775
id1658898,1,2/4/2016 20:13,2/4/2016 20:43,1,-73.93610382,40.81178284,-73.79022217,0,N,1833
id3179529,2,6/28/2016 8:48,6/28/2016 9:03,1,0,40.73173523,-73.98232269,40.7457962,N,893
id3893371,1,3/24/2016 14:00,3/24/2016 14:11,1,-73.9587326,40.78104019,-73.94994354,40.77218628,N,653
id0293501,1,1/19/2016 21:43,1/19/2016 22:05,1,-73.99474335,40.75037003,0,40.70697403,N,1295
id1658317,2,6/28/2016 19:55,6/28/2016 19:58,4,-73.97306824,40.79323959,-73.97582245,40.7865715,N,200
id3244352,1,3/26/2016 0:04,3/26/2016 0:55,1,-73.99370575,40.74686813,-73.9754715,40.59000397,N,3031
id0710020,2,5/20/2016 0:46,5/20/2016 0:53,1,-73.98876953,0,-73.97691345,40.76261139,N,441
id1617444,1,1/19/2016 6:45,1/19/2016 7:15,1,-73.94259644,40.79046249,-73.95449066,40.73446655,N,1821
id1320971,2,3/18/2016 21:28,3/18/2016 21:40,6,-73.97871399,40.76436615,-73.98136902,40.7371254,N,693
id2372397,2,3/31/2016 13:21,3/31/2016 13:34,1,-73.95552063,40.77894592,0,40.7635231,N,781
id2033703,2,3/3/2016 5:28,3/3/2016 5:51,1,0,40.73567581,-74.17778015,40.69551849,N,1406
id1316154,1,2/25/2016 13:46,2/25/2016 14:12,1,-73.95948029,40.77954483,-73.96664429,40.75411606,N,1555
id3990991,2,3/28/2016 15:33,3/28/2016 16:23,5,-73.79014587,40.64634705,-73.97444916,40.76173019,N,2998
id2638246,2,3/12/2016 12:50,3/12/2016 12:54,1,-74.00247192,0,-74.01142883,0,N,252
id3129189,2,4/16/2016 9:27,4/16/2016 9:43,5,-73.98696136,40.76585007,-73.96468353,40.7582283,N,935
id0161441,1,2/24/2016 1:18,2/24/2016 1:31,1,-73.9638443,40.76127625,-74.00295258,40.73886108,N,756
id1648420,2,3/2/2016 23:01,3/2/2016 23:12,1,-74.00981903,0,-74.01667023,40.70944977,N,643
id2287745,2,4/28/2016 20:04,4/28/2016 20:11,1,-73.98039246,40.75158691,-73.97916412,40.76259232,N,416
id0732934,2,3/15/2016 21:56,3/15/2016 22:08,5,-73.98653412,40.76005554,0,40.79172134,N,722
id0831799,2,2/5/2016 22:45,2/5/2016 22:56,1,-73.97215271,40.7597847,-73.97592163,40.74649048,N,648
id2989058,1,1/16/2016 0:09,1/16/2016 0:14,1,0,40.72053909,-74.00787354,40.71280289,N,267
id0025237,1,1/20/2016 22:08,1/20/2016 22:34,1,-73.79106903,40.64627457,-73.95214081,40.81228256,N,1526
id2185429,1,2/24/2016 7:09,2/24/2016 7:14,1,-73.98513794,40.76456451,-73.9879303,40.75493622,N,328
id1178397,2,1/30/2016 23:50,1/31/2016 0:00,1,-73.9725647,40.75093079,-73.99199677,0,N,632
id2958897,1,1/19/2016 21:31,1/19/2016 21:42,2,-74.01574707,40.7157402,-74.01272583,40.70641708,N,677
id0341477,2,4/14/2016 15:45,4/14/2016 16:02,1,-73.97429657,40.75107574,-73.99037933,40.75113678,N,1051
id1270009,2,6/30/2016 23:21,6/30/2016 23:37,1,0,40.75355911,-73.96335602,40.81054688,N,955
id0014271,2,5/12/2016 14:26,5/12/2016 14:34,1,-73.97071838,40.7582016,-73.97464752,40.75994492,N,494
id3822896,1,1/13/2016 18:23,1/13/2016 18:27,1,-73.99875641,0,-73.99720001,40.741642,N,214
id2112730,2,1/27/2016 21:56,1/27/2016 22:03,1,-74.00125885,40.73183823,-73.98744965,0,N,412
id0258798,1,6/24/2016 12:11,6/24/2016 12:17,1,-73.96417999,40.80836487,-73.97271729,40.79401779,N,366
id0364287,1,3/12/2016 23:14,3/12/2016 23:24,1,-73.99436951,40.73879242,-73.98795319,0,N,603
id1848263,2,4/5/2016 17:15,4/5/2016 17:32,1,-73.98661041,40.75764084,-73.99101257,40.75611877,N,994
id2830696,2,6/13/2016 22:10,6/13/2016 22:20,1,-73.98130798,40.76544189,-73.98282623,40.78213882,N,562
id0862705,2,6/1/2016 11:57,6/1/2016 12:20,2,-73.97074127,0,-73.87263489,40.77427292,N,1349
id2975236,1,3/26/2016 23:34,3/26/2016 23:38,1,0,0,-73.94738007,40.6747551,N,239
id0130765,2,5/28/2016 12:48,5/28/2016 12:54,3,0,40.7356987,-73.98985291,40.73438644,N,334
id1070080,1,2/18/2016 20:44,2/18/2016 20:52,1,0,40.75411987,-73.94963837,40.78461075,N,477
id1838117,2,6/11/2016 18:12,6/11/2016 18:17,1,-73.98318481,40.73051834,-73.98735809,40.73591614,N,315
id0699195,1,5/9/2016 9:12,5/9/2016 9:22,1,-73.97530365,40.67056656,-73.97928619,40.68668747,N,600
id3408449,2,2/27/2016 20:43,2/27/2016 20:49,1,-73.96696472,40.76330948,-73.97449493,40.76143265,N,352
id0312210,1,4/26/2016 18:20,4/26/2016 18:30,1,-73.96160889,40.76533127,-73.95709229,40.77674866,N,568
id0263148,1,2/4/2016 20:42,2/4/2016 21:37,2,-73.78964233,40.64361954,-73.80549622,40.68239212,N,3312
id2236411,1,1/6/2016 19:48,1/6/2016 19:58,1,-73.96354675,40.7711525,-73.98607635,40.75967026,N,564
id0826795,1,3/18/2016 21:30,3/18/2016 21:42,1,0,40.76828766,-73.97762299,0,N,700
id1508352,1,6/22/2016 1:07,6/22/2016 1:10,1,-74.00894165,40.71281052,-74.0140686,40.70235062,N,224
id2551830,2,3/5/2016 10:16,3/5/2016 10:34,1,-73.95944977,0,-74.01596069,40.70506668,N,1071
id3164696,1,4/29/2016 22:32,4/29/2016 22:32,2,-73.98220062,40.76250076,0,40.76269913,N,NA
id0430484,2,6/6/2016 6:22,6/6/2016 6:27,5,-73.96035004,40.77891159,-73.97276306,40.79074097,N,323
id3596514,2,3/5/2016 12:34,3/5/2016 12:47,5,-73.98950195,40.77317429,-73.97741699,40.75989914,N,818
id0294171,2,5/29/2016 16:16,5/29/2016 16:21,1,-73.9888916,40.73653412,-73.9797287,40.74002457,N,291
id2608281,1,5/22/2016 19:25,5/22/2016 19:29,1,-73.95055389,40.77958679,-73.9571991,40.77095795,N,229
id2003184,2,2/23/2016 12:55,2/23/2016 13:25,3,-73.99423981,40.75120926,-73.9462738,40.78123856,N,1754
id3843328,1,5/11/2016 18:07,5/11/2016 18:17,1,-73.98147583,0,-73.98365784,40.76200104,N,594
id1163576,1,2/7/2016 17:02,2/7/2016 17:07,2,0,40.74338531,-73.98324585,40.74957657,N,246
id0100686,1,4/12/2016 14:09,4/12/2016 14:27,1,-73.98542023,40.75329971,-73.96629333,40.77210999,N,1105
id1441636,2,6/14/2016 8:34,6/14/2016 8:58,1,-73.99079132,0,-73.971138,40.76505661,N,1428
id0438024,2,2/11/2016 23:51,2/11/2016 23:57,1,-73.96031952,40.7109108,-73.98748016,0,N,382
id2359632,1,4/7/2016 13:49,4/7/2016 14:00,1,-73.96022034,40.77037811,-73.97174072,40.75948715,N,654
id1021248,2,4/28/2016 22:19,4/28/2016 22:33,1,-74.00668335,40.73598862,-73.9848175,40.76011658,N,869
id3090190,2,6/9/2016 19:33,6/9/2016 19:35,1,0,40.74716949,-73.98858643,40.74644852,N,141
id1213027,2,2/16/2016 13:21,2/16/2016 13:32,2,-74.00028992,40.75830841,-73.99115753,40.75120163,N,661
id3131209,1,2/12/2016 23:08,2/12/2016 23:16,1,-73.99578094,40.71678925,-73.98111725,40.7290802,N,464
id2797378,2,6/25/2016 0:40,6/25/2016 0:50,2,-74.00904083,0,-74.00617218,40.70676041,N,620
id3280286,2,4/3/2016 2:16,4/3/2016 2:31,1,-73.97212982,40.74985123,-73.95378876,40.78382111,N,872
id0840674,2,6/14/2016 0:44,6/14/2016 1:09,1,-73.99075317,40.73635101,0,40.67955017,N,1493
id0096851,1,2/26/2016 0:29,2/26/2016 0:40,1,-73.9936142,40.72109985,-73.98326111,40.7423172,N,644
id3521171,1,4/8/2016 15:07,4/8/2016 15:29,2,-73.95999908,40.77335358,-73.92570496,40.76212311,N,1302
id0876632,1,2/23/2016 17:13,2/23/2016 18:01,1,0,40.64667511,-73.95134735,40.71892548,N,2862
id3398707,2,2/27/2016 16:33,2/27/2016 16:50,1,-73.98989868,40.72578049,-73.9650116,40.71424866,N,1009
id1468775,2,1/22/2016 22:43,1/22/2016 22:49,1,-73.97268677,40.79319763,-73.95754242,40.80135727,N,378
id2528380,2,5/16/2016 21:59,5/16/2016 22:08,1,-74.00050354,40.7184906,-74.01429749,0,N,481
id0002522,2,1/19/2016 12:11,1/19/2016 12:19,1,-73.97302246,0,-73.9667511,40.75756073,N,438
id3960294,2,4/5/2016 15:42,4/5/2016 15:58,2,-73.99913788,40.73409271,-73.98587036,40.76306915,N,978
id2736660,1,1/1/2016 0:20,1/1/2016 0:24,3,-73.99924469,40.72764587,-74.00590515,40.72709274,N,221
id1506004,2,2/20/2016 9:27,2/20/2016 9:50,5,0,40.77598953,-73.99105072,40.69544983,N,1356
id1586760,2,4/23/2016 17:10,4/23/2016 17:33,1,-73.96722412,0,-74.00935364,40.72605896,N,1414
id3999563,1,1/22/2016 0:10,1/22/2016 0:23,1,-74.00325775,40.75058365,-73.98396301,40.72851181,N,792
id2323138,2,6/17/2016 0:22,6/17/2016 0:25,1,-73.97846985,40.74594879,-73.99620056,40.7533989,N,217
id0175341,2,5/21/2016 21:53,5/21/2016 22:04,6,-73.97818756,40.74489975,0,40.72378159,N,650
id2903571,2,6/24/2016 1:48,6/24/2016 1:51,5,-74.00421143,40.72515869,-74.00045013,40.72103119,N,190
id3065395,2,5/27/2016 14:24,5/27/2016 14:35,1,-73.96549225,40.79071045,-73.95970917,40.78126907,N,646
id2640789,1,6/7/2016 2:56,6/7/2016 3:00,1,-73.98418427,40.72521973,-73.97949982,40.72734451,N,225
id1795428,2,1/11/2016 20:58,1/11/2016 21:14,3,-73.9682312,40.76240921,-74.00682068,40.70682907,N,952
id0650706,1,5/10/2016 18:26,5/10/2016 18:31,1,-73.96618652,40.79448318,-73.97344971,40.79234695,N,294
id2081709,2,6/26/2016 1:09,6/26/2016 1:35,1,-73.98722076,40.75035095,0,0,N,1562
id1084089,1,5/23/2016 23:53,5/24/2016 0:02,1,0,40.74042511,-74.00392914,40.74222946,N,546
id1495204,2,1/10/2016 3:50,1/10/2016 4:10,2,-73.98963928,40.75779343,-73.86856842,40.83984756,N,1181
id0460196,1,6/23/2016 23:59,6/24/2016 0:18,1,-74.00999451,40.7151413,-73.98014069,40.67695618,N,1119
id0402552,1,6/28/2016 2:49,6/28/2016 3:15,2,-74.00384521,40.74299622,-73.91396332,40.85013962,N,1561
id0479390,1,5/22/2016 13:10,5/22/2016 13:16,2,-73.97036743,40.7647171,0,40.78485489,N,376
id1196531,1,1/22/2016 20:51,1/22/2016 20:57,1,-73.99227905,40.73976135,-74.00348663,40.74748993,N,372
id2592254,2,6/1/2016 21:01,6/1/2016 21:04,6,-73.96829224,40.76777267,-73.95431519,40.78700256,N,218
id3357271,2,4/9/2016 22:23,4/9/2016 22:39,6,-73.98228455,40.74248886,-74.00495911,40.70750427,N,980
id0666940,1,4/14/2016 22:27,4/14/2016 22:35,1,-74.00691223,40.71467972,-74.00449371,40.70810699,N,477
id1516535,1,2/29/2016 9:57,2/29/2016 10:05,1,-73.99127197,40.75003052,-73.99776459,40.73625946,N,481
id0658447,2,1/19/2016 23:25,1/19/2016 23:48,1,-73.87283325,0,-74.01646423,40.70623016,N,1368
id3447615,1,1/27/2016 6:27,1/27/2016 6:29,1,-73.9773407,40.75701904,0,40.763134,N,79
id1529117,1,6/5/2016 10:36,6/5/2016 10:52,1,0,40.71900177,0,40.76834488,N,953
id0387504,1,2/3/2016 13:01,2/3/2016 13:07,3,-73.96150208,40.77455902,0,40.77784348,N,359
id1172285,2,5/10/2016 16:02,5/10/2016 16:16,1,-73.99143219,40.75457001,0,0,N,863
id1126156,1,2/5/2016 10:26,2/5/2016 10:33,1,-73.97236633,0,-73.9749527,40.74175262,N,409
id3076815,2,5/25/2016 21:32,5/25/2016 21:56,5,-73.99394226,40.75141907,-73.98175812,40.69028854,N,1427
id1700681,1,4/29/2016 9:27,4/29/2016 9:48,1,-73.77677155,40.64543915,-73.85433197,40.71101761,N,1267
id2649402,2,4/2/2016 21:06,4/2/2016 21:18,2,-73.96844482,40.79896545,-73.94197083,40.82443237,N,704
id2973949,1,6/22/2016 9:55,6/22/2016 10:09,1,-73.94991302,40.78456879,-73.87119293,40.77420807,N,868
id1678857,1,5/13/2016 16:01,5/13/2016 16:09,1,-73.99002838,40.74584198,-73.98868561,40.73703766,N,453
id3835749,1,6/19/2016 21:32,6/19/2016 21:55,1,-73.87268066,40.77411652,-73.95124054,40.78530884,N,1343
id3522374,1,4/25/2016 23:18,4/25/2016 23:19,1,-73.99514771,40.6631546,-73.99189758,40.67021179,N,95
id3201187,2,3/23/2016 8:22,3/23/2016 8:36,6,0,40.78219604,-73.97288513,40.74766922,N,850
id2791993,2,5/28/2016 9:20,5/28/2016 9:33,5,-73.95901489,40.76797867,-73.98891449,40.75338364,N,797
id1850440,1,6/11/2016 15:03,6/11/2016 15:16,1,-73.96009064,40.78162384,-73.97224426,40.75646591,N,825
id1859904,2,4/22/2016 10:30,4/22/2016 10:43,1,-73.95838165,40.7714386,-73.96183777,40.75960159,N,762
id0052071,1,3/3/2016 23:19,3/3/2016 23:49,1,-74.00585175,40.74501419,-73.95681,0,N,1844
id1956802,1,1/28/2016 15:16,1/28/2016 15:31,1,-74.01020813,40.70582581,0,40.73480988,N,885
id2977396,1,5/14/2016 7:07,5/14/2016 7:09,1,-73.98373413,40.73817062,-73.9751358,40.74985504,N,112
id0115080,1,2/11/2016 21:52,2/11/2016 21:58,2,-73.96627045,40.76182556,0,40.77309036,N,341
id1754226,2,5/12/2016 15:41,5/12/2016 15:48,1,-73.98852539,40.73667526,-73.99362946,40.74153137,N,392
id1616889,2,1/15/2016 19:55,1/15/2016 20:08,3,-73.9648819,40.76996994,-73.9894104,40.73600006,N,760
id2813093,1,3/27/2016 17:27,3/27/2016 17:37,1,0,40.72735214,-73.98160553,40.7579422,N,593
id2176878,2,4/18/2016 11:30,4/18/2016 11:56,1,-73.95477295,40.76562881,-73.99307251,40.7496109,N,1562
id2145951,2,1/9/2016 17:09,1/9/2016 17:14,2,-73.95574951,40.76789093,-73.96269226,40.75492859,N,307
id2523127,1,3/6/2016 6:31,3/6/2016 6:37,1,-73.90670013,40.75353622,-73.92376709,40.76801682,N,376
id0368555,2,3/24/2016 15:06,3/24/2016 15:19,1,-73.97349548,40.76552582,-73.9684906,40.75838852,N,799
id3089115,2,4/29/2016 13:09,4/29/2016 13:23,5,-73.98948669,40.74011993,-73.99266815,0,N,829
id3031282,2,1/2/2016 18:29,1/2/2016 18:59,1,-73.99420166,40.75101852,0,40.76932907,N,1777
id0821207,2,4/29/2016 16:29,4/29/2016 17:07,1,-73.96723938,40.77243042,-73.99086761,40.75061035,N,2270
id3413619,2,6/15/2016 22:04,6/15/2016 22:44,3,-73.78170776,40.64477158,-73.97154999,40.79217148,N,2403
id2982272,1,6/8/2016 11:35,6/8/2016 11:48,1,-73.95041656,40.77539825,-73.96782684,0,N,808
id0507254,2,3/12/2016 17:49,3/12/2016 17:55,1,-73.99680328,40.72684097,-74.00141144,40.71759033,N,402
id1638585,2,6/28/2016 7:48,6/28/2016 7:55,1,0,40.76266098,-73.98029327,40.76491928,N,414
id3558887,1,4/20/2016 1:36,4/20/2016 1:39,1,-73.98870087,40.75171661,-73.97838593,40.75291824,N,180
id3136557,2,4/7/2016 22:13,4/7/2016 22:22,1,-73.99386597,40.73265839,-73.98749542,40.72255325,N,530
id2273052,2,3/18/2016 2:18,3/18/2016 2:36,1,-73.99021912,40.74559021,-73.98213196,40.67708206,N,1113
id0117640,2,3/16/2016 8:34,3/16/2016 8:44,1,-73.9618988,40.7558403,-73.94480133,40.77923965,N,616
id0273249,1,5/2/2016 19:20,5/2/2016 19:24,1,-73.97704315,0,-73.97598267,40.75999832,N,210
id3068618,1,5/15/2016 13:37,5/15/2016 13:49,1,-73.99103546,40.73336029,-74.00829315,0,N,683
id3328371,1,3/18/2016 9:00,3/18/2016 9:06,1,-73.77667999,40.64528656,-73.79586029,40.66762543,N,379
id0617796,2,2/23/2016 18:48,2/23/2016 18:59,1,-74.01390839,40.71228027,0,40.7285614,N,616
id1603835,1,1/1/2016 4:01,1/1/2016 4:09,2,-73.94763184,40.79903793,-73.93173218,40.79784393,N,460
id0477016,2,3/18/2016 23:50,3/19/2016 0:03,2,0,40.69035339,-73.93406677,40.6918602,N,778
id1567432,1,5/20/2016 20:48,5/20/2016 21:20,1,-73.87076569,40.77362442,-73.98770142,40.66809464,N,1941
id1764220,2,4/14/2016 22:42,4/14/2016 22:49,2,-73.99668884,40.7191391,-73.97837067,0,N,460
id1204295,1,1/13/2016 1:26,1/13/2016 1:56,1,-73.97415161,40.75384903,-73.95570374,40.61056519,N,1782
id2319707,1,2/1/2016 21:50,2/1/2016 22:18,1,-73.9854126,40.76025009,-73.84492493,40.71637726,N,1680
id1014416,2,3/8/2016 20:38,3/8/2016 20:57,1,-74.00692749,40.74385071,-73.94776917,40.77607727,N,1167
id1757357,1,4/13/2016 17:55,4/13/2016 18:05,1,-73.9686203,40.76631546,0,40.78465652,N,597
id2390403,1,5/15/2016 0:01,5/15/2016 0:10,4,-73.97592163,40.75910568,-73.98779297,40.74391174,N,510
id1983126,1,2/26/2016 19:39,2/26/2016 19:45,1,-73.95223236,40.76866531,-73.9565506,40.77543259,N,347
id1269108,2,4/27/2016 12:44,4/27/2016 13:02,5,-73.98645782,40.76657104,0,40.75429153,N,1036
id0342512,1,2/4/2016 9:52,2/4/2016 10:00,1,0,40.73304367,-73.98049164,40.74672318,N,477
id0112598,1,4/9/2016 10:55,4/9/2016 11:03,1,-73.98088074,40.75665283,-73.98369598,40.74108124,N,460
id0488204,2,3/30/2016 12:14,3/30/2016 12:16,1,-73.97667694,40.79034042,-73.97904968,40.78536987,N,96
id2827158,1,3/10/2016 19:46,3/10/2016 19:51,1,-73.99343109,0,-74.00588989,40.74542618,N,281
id0885169,2,4/13/2016 8:21,4/13/2016 8:46,1,-73.97110748,40.79772186,-73.97905731,40.76058578,N,1505
id2609453,1,5/7/2016 13:42,5/7/2016 13:46,1,-73.97921753,40.74701691,-73.98695374,40.74373245,N,269
id0149687,2,3/30/2016 15:32,3/30/2016 15:47,2,-73.86290741,40.76863098,-73.90010834,40.73703003,N,878
id1272858,1,3/8/2016 15:01,3/8/2016 15:11,2,-73.95830536,40.76489639,-73.94759369,0,N,600
id3759545,1,3/9/2016 0:31,3/9/2016 0:56,1,0,40.64465714,-73.94773865,40.710495,N,1541
id2318242,1,4/20/2016 9:33,4/20/2016 9:35,1,-73.95280457,40.77244186,-73.9471817,40.77926636,N,112
id0257246,2,4/13/2016 11:23,4/13/2016 11:42,5,-73.97029114,0,-73.98490143,40.74237061,N,1146
id0971099,1,3/13/2016 14:56,3/13/2016 15:15,1,-74.0025177,40.72813797,-73.9549942,40.76879883,N,1177
id3401156,1,4/17/2016 13:32,4/17/2016 14:02,1,-73.99008179,40.71902847,-73.92724609,40.76610184,N,1776
id0518290,2,3/31/2016 8:35,3/31/2016 8:45,2,-73.98986816,40.73962784,-74.00494385,40.75143814,N,634
id3316195,2,3/6/2016 7:46,3/6/2016 8:03,5,-73.95417023,40.77035141,0,40.84178162,N,1030
id2586183,2,2/5/2016 22:59,2/5/2016 23:17,1,-73.9885788,40.75907898,0,40.71518326,N,1062
id1442512,1,3/14/2016 6:57,3/14/2016 7:03,1,0,40.75040817,-73.98171234,40.76618195,N,328
id3657081,2,1/12/2016 19:23,1/12/2016 19:29,1,-73.95961761,40.75880814,-73.94917297,40.77722931,N,337
id1522678,1,3/28/2016 7:07,3/28/2016 7:14,1,-73.96836853,40.77106476,-73.97515869,40.75606537,N,410
id1467039,2,5/4/2016 7:10,5/4/2016 7:19,1,-73.96708679,40.79341125,-73.95748901,40.77835083,N,509
id2324445,1,3/7/2016 12:10,3/7/2016 12:24,1,-73.98088074,40.75073624,-73.98044586,40.76747513,N,862
id0403147,2,6/9/2016 21:50,6/9/2016 22:42,5,-73.78224182,0,-73.9910202,0,N,3128
id2010654,2,1/9/2016 11:47,1/9/2016 12:04,1,-73.98609924,40.74338913,-73.98516083,40.71545029,N,1035
id0466137,1,1/19/2016 11:29,1/19/2016 11:52,1,-73.99252319,0,0,40.77412796,N,1422
id3317997,1,2/16/2016 15:17,2/16/2016 15:27,1,-73.96118927,40.7746582,-73.98047638,40.7792511,N,580
id2621643,1,5/6/2016 14:34,5/6/2016 15:01,2,-73.97073364,40.75876617,-74.00991821,40.72109985,N,1646
id2224837,1,5/8/2016 16:23,5/8/2016 16:41,1,0,40.76728058,-73.95243835,40.78375244,N,1068
id0314764,1,3/11/2016 18:18,3/11/2016 18:29,2,-73.96304321,40.77481079,-73.96750641,40.76291275,N,633
id3024956,1,3/25/2016 20:04,3/25/2016 20:14,3,-73.98355865,40.74699783,-73.98374939,40.76213074,N,574
id2598126,2,5/26/2016 23:21,5/26/2016 23:44,2,-74.00379181,40.72984314,-73.98103333,40.65963745,N,1387
id2839773,2,5/16/2016 9:51,5/16/2016 10:09,1,-73.97498322,40.75608063,-73.99560547,40.74114227,N,1073
id3406801,1,6/20/2016 15:52,6/20/2016 16:02,1,-74.00296021,0,-73.98029327,40.75997925,N,557
id1809484,2,4/28/2016 14:21,4/28/2016 14:28,1,-73.97720337,40.75865936,-73.96996307,40.75387955,N,363
id0202363,1,2/10/2016 18:27,2/10/2016 18:33,1,-73.97983551,0,0,40.75778198,N,385
id3441085,2,4/15/2016 20:25,4/15/2016 20:27,1,-73.95455933,40.76959229,-73.94940948,40.77654648,N,101
id2716209,2,5/8/2016 2:00,5/8/2016 2:03,4,0,40.74391937,-73.99710083,40.74230194,N,199
id2953490,2,5/16/2016 16:06,5/16/2016 16:33,1,-73.96325684,40.80397034,-73.99828339,40.7361412,N,1597
id3159946,2,1/20/2016 19:50,1/20/2016 19:55,2,-73.97790527,40.7424736,-73.97711945,0,N,311
id2186780,1,5/13/2016 7:40,5/13/2016 7:46,2,-73.98779297,40.73261261,-73.99983978,40.74121857,N,368
id0448592,1,3/3/2016 22:57,3/3/2016 23:04,2,-73.95370483,0,-73.95184326,40.78178787,N,416
id1905644,2,5/20/2016 22:15,5/20/2016 22:23,2,-73.97681427,40.75466156,-73.9641037,40.77349472,N,432
id1130800,1,3/19/2016 17:17,3/19/2016 17:24,2,0,40.73319244,-74.0039978,40.7334137,N,421
id0048945,1,3/23/2016 19:06,3/23/2016 19:28,1,-73.99408722,40.7511673,-73.95941162,40.73074722,N,1292
id0911579,2,4/23/2016 8:04,4/23/2016 8:16,6,-73.99333191,0,0,40.75384903,N,726
id2161349,1,4/17/2016 15:27,4/17/2016 15:48,1,-74.01300812,0,-73.97118378,40.76136017,N,1277
id1309616,2,4/15/2016 23:49,4/16/2016 0:03,5,-74.00424957,40.7333374,-73.95446777,40.81587219,N,873
id2821068,2,2/20/2016 1:25,2/20/2016 1:32,5,0,40.70914078,-73.99060822,40.71857834,N,368
id1994566,2,1/30/2016 10:19,1/30/2016 10:27,2,-73.97403717,40.76255035,-73.98973846,40.739151,N,505
id1280086,1,2/12/2016 17:19,2/12/2016 17:21,1,-73.96596527,40.76855087,-73.96894073,40.76447296,N,111
id1528737,1,4/8/2016 0:53,4/8/2016 1:07,3,-73.97781372,40.72547913,-73.94416046,40.77717972,N,839
id1082021,2,1/28/2016 22:15,1/28/2016 22:25,2,-73.94759369,40.77112579,-73.98738098,40.73894882,N,566
id0913992,1,1/7/2016 19:14,1/7/2016 19:29,4,-73.99369049,40.73292542,0,40.74964523,N,905
id0792878,2,6/19/2016 16:37,6/19/2016 16:44,1,-73.98935699,40.76305389,-73.97792053,40.7734375,N,415
id2496108,1,1/30/2016 0:09,1/30/2016 0:21,1,0,40.7161026,-73.98703003,40.72087097,N,729
id3666627,2,2/20/2016 18:48,2/20/2016 19:10,1,-73.99523926,40.76020813,-73.9491806,40.72436523,N,1322
id1071962,2,5/8/2016 11:31,5/8/2016 11:55,5,-73.98615265,40.75276947,-73.87296295,40.77447128,N,1474
id3978445,1,4/23/2016 15:11,4/23/2016 15:30,1,0,40.77566528,-73.99038696,0,N,1154
id2444300,2,4/13/2016 10:36,4/13/2016 10:41,1,-73.95930481,40.81474686,-73.96072388,40.80733109,N,257
id3203543,1,4/3/2016 19:29,4/3/2016 19:49,1,-73.87097168,40.77374268,-73.81041718,40.69965744,N,1189
id1116437,1,1/1/2016 2:46,1/1/2016 2:55,1,-73.98855591,40.7489624,-73.98834229,40.73470688,N,537
